,AscensionNum,AlignmentScore,Location
2259,PG-0337,8105.0,Japan
2260,PG-0365,8104.0,Japan
2261,PG-0391,8106.0,Japan
2262,PG-0417,8106.0,Japan
2263,PG-0446,8106.0,Japan
2264,PG-0475,8105.0,Japan
2265,PG-0501,8105.0,Japan
2266,PG-0527,8105.0,Japan
2267,PG-0560,8105.0,Japan
2268,GLAB-CoV054,8103.0,Turkey
2269,GLAB-CoV167,8104.0,Turkey
2270,GLAB-CoV206,8055.0,Turkey
2271,41,8105.0,Bulgaria
2272,UY-59,7809.0,Uruguay
2273,WI-UW-381,8103.0,USA
2274,WI-UW-406,8104.0,USA
2275,WI-UW-431,8103.0,USA
2276,BCSIR-NILMRC-151,8104.0,Bangladesh
2277,VIC1883,8102.0,Australia
2278,VIC1750,7062.0,Australia
2279,VIC1894,8105.0,Australia
2280,VIC1951,8103.0,Australia
2281,VIC2088,7958.0,Australia
2282,VIC2121,8103.0,Australia
2283,VIC2054,8102.0,Australia
2284,VIC2163,8103.0,Australia
2285,FL-BPHL-0149,7271.0,USA
2286,FL-BPHL-0174,8105.0,USA
2287,FL-BPHL-0199,8039.0,USA
2288,FL-BPHL-0224,8105.0,USA
2289,FL-BPHL-0249,8103.0,USA
2290,FL-BPHL-0274,7810.0,USA
2291,FL-BPHL-0299,8105.0,USA
2292,CT-IBV-003738,8105.0,Spain
2293,PV-IBV-003202,8103.0,Spain
2294,CT-IBV-003730,8104.0,Spain
2295,MD-IBV-004978,8103.0,Spain
2296,MD-IBV-004898,8105.0,Spain
2297,MD-IBV-004983,8100.0,Spain
2298,OR-ILSCV28062,8105.0,India
2299,OR-ILSCV31684,8104.0,India
2300,OR-ILSCV32896,8104.0,India
2301,OR-ILSCV35476,8105.0,India
2302,UGent-132,8104.0,Belgium
2303,BW-RKI-N-0001,8104.0,Germany
2304,MD-MDH-0033,8105.0,USA
2305,10A20S10,8105.0,Finland
2306,12A55SVIIB,8105.0,Finland
2307,16M32,8104.0,Finland
2308,20A16S7,8105.0,Finland
2309,26A48S5,8105.0,Finland
2310,29M50S2,8105.0,Finland
2311,4A60S1,8104.0,Finland
2312,5May16S2,8105.0,Finland
2313,8May21S18,8105.0,Finland
2314,NB_249,8105.0,Canada
2315,BRIS-12D94D,8105.0,England
2316,BRIS-12CF00,8106.0,England
2317,BRIS-12D594,8105.0,England
2318,BRIS-12CC63,8103.0,England
2319,BRIS-12D118,8105.0,England
2320,BRIS-12D95C,8105.0,England
2321,BRIS-12D51C,8103.0,England
2322,BRIS-12D87D,8105.0,England
2323,BRIS-12E223,8104.0,England
2324,BRIS-12DBFC,8105.0,England
2325,BRIS-12DDC9,8104.0,England
2326,NIRE-103E99,8105.0,NorthernIreland
2327,NIRE-FF67B,7834.0,NorthernIreland
2328,NIRE-10289C,8104.0,NorthernIreland
2329,TBSD-2488859,7546.0,England
2330,NIRE-10136F,7613.0,NorthernIreland
2331,LOND-D616A,8105.0,England
2332,LOND-D6285,7808.0,England
2333,OR-PROV-014,8104.0,USA
2334,OR-PROV-044,8105.0,USA
2335,OR-PROV-078,8102.0,USA
2336,OR-PROV-108,8102.0,USA
2337,OR-PROV-143,8105.0,USA
2338,OR-PROV-176,8105.0,USA
2339,OR-PROV-216,8105.0,USA
2340,NS_60,8105.0,Canada
2341,DL-NCDC1727-CSIR-IGIB,7705.0,India
2342,DL-NCDC2214-CSIR-IGIB,7917.0,India
2343,HZCDC6228,8105.0,Hangzhou
2344,DL-NCDC4627-CSIR-IGIB,7583.0,India
2345,DL-NCDC7085-CSIR-IGIB,7790.0,India
2346,DL-NCDC7641-CSIR-IGIB,8096.0,India
2347,367,8104.0,Singapore
2348,KRISP-0175,8002.0,SouthAfrica
2349,KRISP-0254,7416.0,SouthAfrica
2350,MASRI-016,8104.0,Egypt
2351,KRISP-0276,7745.0,SouthAfrica
2352,OCC-31,8103.0,France
2353,MN-MDH-1249,8105.0,USA
2354,MN-MDH-1274,8105.0,USA
2355,UT-04006,7681.0,USA
2356,SAP195,8104.0,Australia
2357,SAP310,8104.0,Australia
2358,SAP341,8069.0,Australia
2359,BE-RKI-Z-0008,7839.0,Germany
2360,CA-ALSR-0479-SAN,8103.0,USA
2361,CA-ALSR-0514-SAN,8105.0,USA
2362,CA-ALSR-0552-IPL,8104.0,USA
2363,CA-ALSR-0587-SAN,8104.0,USA
2364,CA-ALSR-0629-IPL,8104.0,USA
2365,CA-ALSR-0674-IPL,8104.0,USA
2366,CA-ALSR-0711-SAN,8105.0,USA
2367,CA-ALSR-0764-SAN,8105.0,USA
2368,CA-ALSR-0801-SAN,8105.0,USA
2369,CA-ALSR-0839-IPL,8104.0,USA
2370,CA-ALSR-0928-SAN,8103.0,USA
2371,CA-ALSR-0984-SAN,8039.0,USA
2372,CA-ALSR-1022-SAN,8103.0,USA
2373,CA-ALSR-1062-SAN,8100.0,USA
2374,CA-ALSR-1091-SAN,8104.0,USA
2375,BAH-02,8106.0,Bahrein
2376,PV-HUB-51235493,8104.0,Spain
2377,575,8103.0,Singapore
2378,BCSIR-NILMRC-176,8105.0,Bangladesh
2379,ZH-ETHZ-150001plus,8104.0,Switzerland
2380,ZH-ETHZ-381,8103.0,Switzerland
2381,BCSIR-NILMRC-216,8103.0,Bangladesh
2382,GJ-GBRC241,8102.0,India
2383,GJ-GBRC257b,8102.0,India
2384,GJ-GBRC273a,8105.0,India
2385,BIRM-6089D,8103.0,England
2386,GSTT-265D1C9,7839.0,England
2387,GSTT-265D378,8105.0,England
2388,GSTT-265D518,7840.0,England
2389,GSTT-265D6AC,7840.0,England
2390,GSTT-265D84C,7836.0,England
2391,GSTT-265D9EF,7840.0,England
2392,GSTT-265DB70,8104.0,England
2393,GSTT-265DD3E,7837.0,England
2394,GSTT-265DEE0,7837.0,England
2395,GSTT-265E09E,7840.0,England
2396,GSTT-265E22F,7841.0,England
2397,GSTT-265E3E0,7841.0,England
2398,LCST-24D6BAE,8103.0,England
2399,LCST-24D6EB4,7839.0,England
2400,NORT-29D516,8103.0,England
2401,NORT-29F0E6,8104.0,England
2402,NOTT-112152,8102.0,England
2403,NOTT-11233E,8105.0,England
2404,NOTT-112592,8104.0,England
2405,PORT-2D181D,8105.0,England
2406,SHEF-C4017,8102.0,England
2407,SHEF-C7EA1,8102.0,England
2408,SHEF-CC3E9,7809.0,England
2409,CVR1885,8105.0,Scotland
2410,CVR2045,8105.0,Scotland
2411,CVR2292,8102.0,Scotland
2412,CVR2530,8105.0,Scotland
2413,CVR2630,8104.0,Scotland
2414,CVR2705,8105.0,Scotland
2415,CVR3886,8105.0,Scotland
2416,ULG-10208,8103.0,Belgium
2417,MI-UM-2006S000868,8105.0,USA
2418,MI-UM-2006S000905,8104.0,USA
2419,MI-UM-2006S000963,8105.0,USA
2420,MI-UM-2006S001051,7735.0,USA
2421,WI-UW-447,8103.0,USA
2422,IL-UW-472,8104.0,USA
2423,WI-UW-497,8104.0,USA
2424,WI-UW-522,8105.0,USA
2425,PA-UW-547,7865.0,USA
2426,WI-UW-572,8102.0,USA
2427,NY-UW-597,8103.0,USA
2428,WI-UW-622,8103.0,USA
2429,LA-GBCL-26492438,7837.0,USA
2430,LA-GBCL-26492481,7765.0,USA
2431,LA-GBCL-26513012,7863.0,USA
2432,LA-GBCL-26513064,7826.0,USA
2433,LA-GBCL-26544541,7853.0,USA
2434,LA-GBCL-26544575,7839.0,USA
2435,LA-GBCL-26556534,8105.0,USA
2436,LA-GBCL-26556567,7892.0,USA
2437,LA-GBCL-26629217,7837.0,USA
2438,LA-GBCL-26629272,7323.0,USA
2439,LA-GBCL-26684448,7652.0,USA
2440,LA-GBCL-26684484,8105.0,USA
2441,LA-GBCL-26791697,7944.0,USA
2442,LA-GBCL-26791728,7622.0,USA
2443,LA-GBCL-26791757,7839.0,USA
2444,CoV55,8105.0,SouthKorea
2445,BW-UT-004,7889.0,Germany
2446,VA-DCLS-0536,8105.0,USA
2447,VA-DCLS-0563,8105.0,USA
2448,CT-UW-2469,8104.0,USA
2449,OR-UW-679,8099.0,USA
2450,WA-UW-2034,8105.0,USA
2451,WA-UW-2572,8105.0,USA
2452,WA-UW-2747,8105.0,USA
2453,WA-UW-2929,8104.0,USA
2454,WA-UW-3012,8103.0,USA
2455,WA-UW-7399,8105.0,USA
2456,CA-CZB-1819,8103.0,USA
2457,CA-CZB-1849,8104.0,USA
2458,CA-CZB-1887,8104.0,USA
2459,CA-CZB-1919,8104.0,USA
2460,CA-CZB-1964,8105.0,USA
2461,CA-CZB-2001,8103.0,USA
2462,CA-CZB-2042,8105.0,USA
2463,CA-CZB-2068,8105.0,USA
2464,CA-CZB-2093,8102.0,USA
2465,CA-CZB-2139,8103.0,USA
2466,KA-nimh-11076,8104.0,India
2467,UN-HIAE-SP03,8105.0,Brazil
2468,BL-ETHZ-110015,8099.0,Switzerland
2469,VS-ETHZ-110048,5728.0,Switzerland
2470,ZH-ETHZ-160008,8099.0,Switzerland
2471,ZH-ETHZ-170018,8104.0,Switzerland
2472,LOM-ASST-6,8087.0,Italy
2473,CRIE175960,8105.0,Russia
2474,ROSV_12646,8104.0,Romania
2475,TK-YE611820,8105.0,Japan
2476,MD-MDH-0029,8105.0,USA
2477,ON505-CV43,8104.0,Nigeria
2478,UT-02566,8105.0,USA
2479,UT-04130,8076.0,USA
2480,KRISP-0286,8105.0,SouthAfrica
2481,KRISP-0331,8105.0,SouthAfrica
2482,KRISP-0378,8105.0,SouthAfrica
2483,BCSIR-NILMRC-229,8104.0,Bangladesh
2484,NW-MPP-15,7916.0,Germany
2485,NW-MPP-6,7552.0,Germany
2486,M002758,8105.0,Mali
2487,BRIS-12B44E,8104.0,England
2488,BRIS-12B3C9,8104.0,England
2489,BRIS-12B52D,8104.0,England
2490,BRIS-12B4C6,8105.0,England
2491,EDB4138,8104.0,Scotland
2492,EDB4028,8104.0,Scotland
2493,EDB3435,8105.0,Scotland
2494,EDB3549,8104.0,Scotland
2495,EDB3512,8104.0,Scotland
2496,EDB6416,8099.0,Scotland
2497,EDB5980,8104.0,Scotland
2498,EDB3368,8103.0,Scotland
2499,EDB6407,8104.0,Scotland
2500,EDB5501,8105.0,Scotland
2501,EDB6272,7544.0,Scotland
2502,EDB3378,8105.0,Scotland
2503,EDB5937,8104.0,Scotland
2504,EDB5709,8104.0,Scotland
2505,EDB3528,8104.0,Scotland
2506,NORT-2978D7,7924.0,England
2507,NORT-296771,8104.0,England
2508,NORT-29E06F,7838.0,England
2509,NORT-29E1A8,7155.0,England
2510,NORT-297075,8104.0,England
2511,NORT-29EACB,7838.0,England
2512,NORT-29DB23,8104.0,England
2513,BRIS-12EFA4,8104.0,England
2514,BRIS-12F705,8104.0,England
2515,BRIS-12EF86,8104.0,England
2516,BRIS-12F7BA,8105.0,England
2517,BRIS-12F2C8,8105.0,England
2518,BRIS-12ED9B,8103.0,England
2519,BRIS-12F750,8105.0,England
2520,BRIS-12F1CB,8105.0,England
2521,BRIS-12F93C,8005.0,England
2522,BRIS-12EC9E,8105.0,England
2523,BRIS-12F3F2,8105.0,England
2524,NORT-2838ED,8103.0,England
2525,NORT-2955D2,8041.0,England
2526,NORT-2836E3,7839.0,England
2527,NORT-295341,8105.0,England
2528,NORT-294AA7,8105.0,England
2529,NORT-282F43,8104.0,England
2530,NORT-282110,8103.0,England
2531,NORT-295684,8104.0,England
2532,NORT-295D9E,8105.0,England
2533,NORT-2849AD,8105.0,England
2534,NORT-282AD9,8104.0,England
2535,NORT-283B20,8083.0,England
2536,NORT-28404E,8105.0,England
2537,NORT-281524,8105.0,England
2538,NORT-281418,8105.0,England
2539,HECH-259A0B5,8105.0,England
2540,NIRE-FF0B9,8105.0,NorthernIreland
2541,EDB2707,8104.0,Scotland
2542,EDB2799,8104.0,Scotland
2543,EDB3110,8104.0,Scotland
2544,EDB3145,8104.0,Scotland
2545,EDB3078,8104.0,Scotland
2546,EDB2804,8105.0,Scotland
2547,EDB3040,8105.0,Scotland
2548,NORT-292256,8105.0,England
2549,NORT-292D37,8104.0,England
2550,NORT-2925E4,8103.0,England
2551,NORT-291E35,7565.0,England
2552,NIRE-1036BF,8104.0,NorthernIreland
2553,NIRE-103BA1,8104.0,NorthernIreland
2554,NIRE-1038B9,8105.0,NorthernIreland
2555,NIRE-10188E,8104.0,NorthernIreland
2556,NIRE-FE4CD,8097.0,NorthernIreland
2557,NIRE-FD613,8105.0,NorthernIreland
2558,NIRE-1034A6,8105.0,NorthernIreland
2559,NIRE-FD640,8105.0,NorthernIreland
2560,NIRE-FCDC4,8104.0,NorthernIreland
2561,CAMB-1ACA25,7585.0,England
2562,GCVR-171A65,8105.0,Scotland
2563,CAMB-1AC3DF,7809.0,England
2564,CAMB-1ACABC,7965.0,England
2565,CAMB-1AC8FE,7826.0,England
2566,CAMB-1ACFCC,7809.0,England
2567,CAMB-1ACBAA,7809.0,England
2568,GCVR-16FB49,7810.0,Scotland
2569,GCVR-1714D0,7060.0,Scotland
2570,GCVR-16FA3D,7206.0,Scotland
2571,GCVR-16FDAD,7638.0,Scotland
2572,GCVR-17079C,7986.0,Scotland
2573,GCVR-17179B,7984.0,Scotland
2574,FL-BPHL-0322,8105.0,USA
2575,FL-BPHL-0347,8105.0,USA
2576,FL-BPHL-0372,8104.0,USA
2577,FL-BPHL-0397,7843.0,USA
2578,FL-BPHL-0422,7289.0,USA
2579,WI-GMF-06870,8015.0,USA
2580,WI-GMF-08878,8103.0,USA
2581,GR-ETHZ-180005,8103.0,Switzerland
2582,LIM-INS-009,8104.0,Peru
2583,677,8104.0,SaudiArabia
2584,NSW628,8104.0,Australia
2585,612,8102.0,Singapore
2586,IMR_WC81523,8103.0,Malaysia
2587,PV-HUB-50388391,8105.0,Spain
2588,202822172,8004.0,England
2589,202822203,8104.0,England
2590,R10478,7351.0,SouthAfrica
2591,R10766,7132.0,SouthAfrica
2592,CAMB-1B54A3,8104.0,England
2593,LIVE-A1B5B,7956.0,England
2594,LIVE-A2316,7921.0,England
2595,LIVE-A40B3,7808.0,England
2596,LOND-124C777,8105.0,England
2597,NORT-294922,8101.0,England
2598,NORT-29EC7A,8102.0,England
2599,NORW-ED8C5,8105.0,England
2600,NORW-EE30F,8103.0,England
2601,NORW-EE554,8055.0,England
2602,NOTT-1127AB,8105.0,England
2603,SHEF-C6561,8104.0,England
2604,SHEF-CE280,8102.0,England
2605,CVR2041,8105.0,Scotland
2606,CVR2266,8105.0,Scotland
2607,CVR3940,8105.0,Scotland
2608,PHWC-16581F,7904.0,Wales
2609,PHWC-165A28,8105.0,Wales
2610,PHWC-165BE9,7492.0,Wales
2611,PHWC-165DF2,8105.0,Wales
2612,PHWC-166061,8104.0,Wales
2613,PHWC-16623E,8104.0,Wales
2614,CT-UW-3470,8105.0,USA
2615,WA-UW-3259,8105.0,USA
2616,ROSV_11990,8104.0,Romania
2617,ROSV_3019,8104.0,Romania
2618,ROSV_8235,8103.0,Romania
2619,UN-17074,8092.0,India
2620,C-5174,8104.0,Oman
2621,C-5806,8103.0,Oman
2622,IGC3492,8105.0,Portugal
2623,IGC3995,8104.0,Portugal
2624,IGC4250,8103.0,Portugal
2625,R038,8104.0,Portugal
2626,R486,8104.0,Portugal
2627,MA-UW-633,8104.0,USA
2628,WI-UW-650,8102.0,USA
2629,WI-UW-685,8103.0,USA
2630,WI-UW-715,8104.0,USA
2631,WI-UW-743,8104.0,USA
2632,INC-0029,8104.0,CostaRica
2633,PH-RITM-0010,6406.0,Philippines
2634,EDB3843,8103.0,Scotland
2635,EDB1125,7834.0,Scotland
2636,EDB1838,8103.0,Scotland
2637,EDB2121,7961.0,Scotland
2638,EDB869,8104.0,Scotland
2639,EDB2134,8103.0,Scotland
2640,EDB2061,8104.0,Scotland
2641,EDB3676,7857.0,Scotland
2642,202881382,8104.0,England
2643,VA_NIDDL_2689,8104.0,USA
2644,USFQ-147,8104.0,Ecuador
2645,205038896,8104.0,Oman
2646,205043071,8103.0,Oman
2647,AK-PHL046,7810.0,USA
2648,ChVir7905,8105.0,NorthMacedonia
2649,SAP183,8105.0,Australia
2650,SAP383,8104.0,Australia
2651,SAP408,7753.0,Australia
2652,CAMB-1B39F1,8104.0,England
2653,BRIS-1852FBC,8104.0,England
2654,BRIS-1854257,8105.0,England
2655,BRIS-18542EE,8104.0,England
2656,BRIS-1853F42,8105.0,England
2657,BRIS-18534E9,7578.0,England
2658,BRIS-1853EBE,8105.0,England
2659,BRIS-18530A9,7607.0,England
2660,BRIS-18541C3,8105.0,England
2661,BRIS-1853B02,8105.0,England
2662,BRIS-18542DF,8104.0,England
2663,NORT-2995CF,8105.0,England
2664,LOND-D7BD4,8098.0,England
2665,BRIS-13075C,8104.0,England
2666,BRIS-13073E,8105.0,England
2667,BRIS-130112,8104.0,England
2668,BRIS-130BE7,8103.0,England
2669,BRIS-1309A1,8104.0,England
2670,BRIS-130868,8105.0,England
2671,BRIS-1300AC,8104.0,England
2672,BRIS-12FF76,8102.0,England
2673,BRIS-130552,8105.0,England
2674,LOND-D8AE5,8105.0,England
2675,BRIS-12418A,8102.0,England
2676,BRIS-123F45,8103.0,England
2677,BRIS-124111,8105.0,England
2678,WSFT-25C1097,8105.0,England
2679,WSFT-25C13AD,8105.0,England
2680,LOND-124C276,7840.0,England
2681,NORT-28ADAB,8102.0,England
2682,NORT-28ADC9,8105.0,England
2683,043,8105.0,Latvia
2684,UT-03282,7845.0,USA
2685,UT-04139,7846.0,USA
2686,WY-WYPHL-20007405,8105.0,USA
2687,UT-02453,7844.0,USA
2688,UT-02548,7846.0,USA
2689,0125-A169,8003.0,Wuhan
2690,0126-C103,8105.0,Wuhan
2691,LAZ-INMI18,8081.0,Italy
2692,2785,8102.0,Norway
2693,2815,8102.0,Norway
2694,645,8102.0,Singapore
2695,BIRM-6002C,8105.0,England
2696,NORT-285AF4,8103.0,England
2697,NORT-299019,8105.0,England
2698,NORT-29E023,8101.0,England
2699,NORT-29E885,8103.0,England
2700,NOTT-11287B,8103.0,England
2701,NOTT-112A93,8103.0,England
2702,NOTT-112C8E,8103.0,England
2703,PORT-2CFF77,8103.0,England
2704,PORT-2D1B7E,8104.0,England
2705,SHEF-C4DB6,7567.0,England
2706,SHEF-CC02E,8105.0,England
2707,SHEF-D0555,7569.0,England
2708,CVR2017,7277.0,Scotland
2709,CVR2161,7143.0,Scotland
2710,CVR2482,8105.0,Scotland
2711,CVR3060,8105.0,Scotland
2712,CVR3299,8105.0,Scotland
2713,CVR3329,8106.0,Scotland
2714,EDB4550,8102.0,Scotland
2715,EDB4989,8104.0,Scotland
2716,EDB5333,8103.0,Scotland
2717,PHWC-165E59,7492.0,Wales
2718,PHWC-1664CF,8105.0,Wales
2719,PHWC-1666BA,8105.0,Wales
2720,PHWC-1668C3,8105.0,Wales
2721,PHWC-166AEB,8103.0,Wales
2722,PHWC-166D00,8105.0,Wales
2723,PHWC-166F0A,8103.0,Wales
2724,PHWC-167D96,7612.0,Wales
2725,PHWC-167F72,7994.0,Wales
2726,PHWC-168120,7000.0,Wales
2727,PHWC-168357,8104.0,Wales
2728,PHWC-16857F,7833.0,Wales
2729,PHWC-16874C,7823.0,Wales
2730,PHWC-168919,8104.0,Wales
2731,PHWC-168B04,7926.0,Wales
2732,PHWC-168CF2,7729.0,Wales
2733,CA-ALSR-1129,8105.0,USA
2734,CA-ALSR-1162,8105.0,USA
2735,CA-ALSR-1196,8104.0,USA
2736,CA-ALSR-1242,8104.0,USA
2737,CA-ALSR-1287,8105.0,USA
2738,CA-QDX-185,8104.0,USA
2739,NC-QDX-202,8105.0,USA
2740,SC-USC-PRG507,8102.0,USA
2741,CA-ALSR-1418,8104.0,USA
2742,CA-ALSR-1460,8105.0,USA
2743,CA-ALSR-1522,8102.0,USA
2744,CA-ALSR-1573,8103.0,USA
2745,CA-ALSR-1620,8105.0,USA
2746,CA-ALSR-1651,8104.0,USA
2747,CA-ALSR-1683,8105.0,USA
2748,GJ-GBRC282,8103.0,India
2749,GJ-GBRC300a,8104.0,India
2750,GJ-GBRC313,8102.0,India
2751,WSFT-25C16D1,7546.0,England
2752,BRIS-18547B2,8103.0,England
2753,CA-IGI-0122,7849.0,USA
2754,TG-CCMB-L1893,8057.0,India
2755,TG-CCMB-M22,8104.0,India
2756,TG-CCMB-M651,8000.0,India
2757,TG-CCMB-M804,8015.0,India
2758,TG-CCMB-M980,8105.0,India
2759,TG-CCMB-OM6-ONT,8104.0,India
2760,VA-DCLS-0647,8104.0,USA
2761,FL-BPHL-0438,8105.0,USA
2762,FL-BPHL-0463,8104.0,USA
2763,FL-BPHL-0488,8105.0,USA
2764,KU-009,7928.0,Turkey
2765,KU-034,8103.0,Turkey
2766,WI-UW-765,8104.0,USA
2767,WI-UW-791,8101.0,USA
2768,KRISP-0385,7476.0,SouthAfrica
2769,KRISP-0461,7037.0,SouthAfrica
2770,MI-UM-2006S001092,8105.0,USA
2771,MN-MDH-1302,8103.0,USA
2772,MN-MDH-1327,8103.0,USA
2773,WA-S1476,8103.0,USA
2774,WA-S1226,8104.0,USA
2775,WA-S1251,8102.0,USA
2776,WA-S1276,8103.0,USA
2777,WA-S1301,8104.0,USA
2778,WA-S1326,8079.0,USA
2779,WA-S1351,8105.0,USA
2780,WA-S1376,8103.0,USA
2781,WA-S1401,8102.0,USA
2782,WA-S1428,8105.0,USA
2783,WA-S1456,8103.0,USA
2784,WA-S1505,8102.0,USA
2785,WA-S1530,8102.0,USA
2786,WA-S1555,8103.0,USA
2787,WA-S1580,8101.0,USA
2788,WA-S1605,8102.0,USA
2789,WA-S1630,8102.0,USA
2790,WA-S1655,8101.0,USA
2791,WA-S1680,8101.0,USA
2792,WA-S1705,8013.0,USA
2793,WA-S1730,8103.0,USA
2794,WA-S1755,8101.0,USA
2795,WA-S1780,8099.0,USA
2796,WA-S1805,8102.0,USA
2797,WA-S1830,8102.0,USA
2798,WA-S1855,8102.0,USA
2799,WA-S1880,8102.0,USA
2800,WA-S1905,8104.0,USA
2801,BCN-ALSR-1695,8103.0,Mexico
2802,5705,7607.0,DRC
2803,MH-AFMC-5304,8105.0,India
2804,MH-AFMC-5727,8103.0,India
2805,MH-NCCS-NR2107,8105.0,India
2806,328721,8102.0,Panama
2807,329547,8102.0,Panama
2808,330089,8092.0,Panama
2809,331336,7664.0,Panama
2810,332298,8016.0,Panama
2811,333177,7698.0,Panama
2812,334000,7400.0,Panama
2813,334554,6319.0,Panama
2814,336008,8096.0,Panama
2815,337306,7268.0,Panama
2816,338706,7875.0,Panama
2817,341001,8037.0,Panama
2818,WA-S2301,8102.0,USA
2819,WA-S2326,8102.0,USA
2820,WA-S2351,8102.0,USA
2821,WA-S2377,8101.0,USA
2822,WA-S2402,8098.0,USA
2823,WA-S2427,8102.0,USA
2824,WA-S2452,8100.0,USA
2825,WA-S2477,8101.0,USA
2826,WA-S2502,8101.0,USA
2827,WA-S2527,8101.0,USA
2828,WA-S2552,8101.0,USA
2829,WA-S2577,8102.0,USA
2830,WA-S2602,8102.0,USA
2831,WA-S2627,8101.0,USA
2832,WA-S2652,8103.0,USA
2833,WA-S2677,8041.0,USA
2834,WA-S2702,8102.0,USA
2835,WA-S1931,8102.0,USA
2836,WA-S1956,8102.0,USA
2837,WA-S1981,8103.0,USA
2838,WA-S2006,8101.0,USA
2839,WA-S2031,8104.0,USA
2840,WA-S2056,7491.0,USA
2841,WA-S2081,8103.0,USA
2842,WA-S2106,8102.0,USA
2843,WA-S2131,8103.0,USA
2844,WA-S2156,8102.0,USA
2845,WA-S2181,8103.0,USA
2846,WA-S2206,8102.0,USA
2847,WA-S2231,8102.0,USA
2848,WA-S2256,8103.0,USA
2849,WA-S2281,8102.0,USA
2850,UN-N8,8033.0,India
2851,HKU-200723-021,7570.0,HongKong
2852,HKU-200723-046,8103.0,HongKong
2853,HKU-200723-071,7840.0,HongKong
2854,HKU-200723-096,8104.0,HongKong
2855,KCDC2072,8105.0,SouthKorea
2856,KCDC2097,8105.0,SouthKorea
2857,KCDC2122,8105.0,SouthKorea
2858,KCDC2147,8103.0,SouthKorea
2859,KRISP-0527,8103.0,SouthAfrica
2860,KRISP-0559,8103.0,SouthAfrica
2861,KRISP-0585,8104.0,SouthAfrica
2862,ULG-10242,8104.0,Belgium
2863,HCMC-2751,8103.0,Vietnam
2864,6619,8103.0,Senegal
2865,Bangkok-CONI-0159,7636.0,Thailand
2866,ACT0001,8102.0,Australia
2867,ACT0026,8105.0,Australia
2868,ACT0051,8102.0,Australia
2869,ACT0084,8102.0,Australia
2870,673,8103.0,Singapore
2871,698,8104.0,Singapore
2872,SZ-ETHZ-190003,8103.0,Switzerland
2873,UT-03345,7844.0,USA
2874,UT-02948,7845.0,USA
2875,CA-QDX-221,8103.0,USA
2876,IL-QDX-248,8103.0,USA
2877,WA-QDX-238,8104.0,USA
2878,NSW662,8103.0,Australia
2879,BCSIR-NILMRC-269,8105.0,Bangladesh
2880,PORT-2D1DB4,7849.0,England
2881,PORT-2D222D,8105.0,England
2882,PORT-2D3F52,8105.0,England
2883,CVR3956,8105.0,Scotland
2884,PHWC-168FEA,8105.0,Wales
2885,PHWC-169347,7878.0,Wales
2886,PHWC-16930B,8105.0,Wales
2887,PHWC-169523,8104.0,Wales
2888,NORW-ED8A7,7569.0,England
2889,NORT-29360E,8105.0,England
2890,LIVE-A63D6,8103.0,England
2891,NORT-293844,8105.0,England
2892,LIVE-A5E4F,7736.0,England
2893,LIVE-A63B8,8105.0,England
2894,LIVE-A5E21,7671.0,England
2895,LIVE-A5A78,7970.0,England
2896,LIVE-A6066,8105.0,England
2897,LIVE-A63A9,8104.0,England
2898,LIVE-A6691,8104.0,England
2899,LIVE-A68F5,8104.0,England
2900,NORT-29352F,8105.0,England
2901,NORT-29D455,8105.0,England
2902,LIVE-A450F,7852.0,England
2903,LIVE-A49C7,7876.0,England
2904,LIVE-A2C84,7706.0,England
2905,LIVE-A48AC,7942.0,England
2906,LIVE-A2B96,7686.0,England
2907,LCST-24D732D,8103.0,England
2908,LIVE-A26FF,8103.0,England
2909,LIVE-A4499,8103.0,England
2910,LIVE-A48F7,8105.0,England
2911,LIVE-A4C55,8105.0,England
2912,LIVE-A50B2,8105.0,England
2913,LIVE-A55B3,8030.0,England
2914,LIVE-A57F9,8104.0,England
2915,AN-IBV-003962,7378.0,Spain
2916,AN-IBV-003982,7632.0,Spain
2917,PV-IBV-000668,7324.0,Spain
2918,PV-IBV-000747,7189.0,Spain
2919,PV-IBV-000819,7140.0,Spain
2920,PV-IBV-004241,8105.0,Spain
2921,PV-IBV-004266,8104.0,Spain
2922,AR-IBV-005101,8105.0,Spain
2923,RI-IBV-005952,8104.0,Spain
2924,RI-IBV-005977,8104.0,Spain
2925,RI-IBV-006005,8105.0,Spain
2926,PE-IAM10,8104.0,Brazil
2927,PE-IAM89,8105.0,Brazil
2928,KY-UW-MAYO16,8050.0,USA
2929,728,7839.0,Singapore
2930,D-NVRL-70IRL97963,8103.0,Ireland
2931,NSW2013,8104.0,Australia
2932,NSW2131,8103.0,Australia
2933,NSW2185,8105.0,Australia
2934,NSW2226,8105.0,Australia
2935,NSW2263,8102.0,Australia
2936,2850,8104.0,Norway
2937,2880,7872.0,Norway
2938,VA-DCLS-0692,8105.0,USA
2939,ZH-ETHZ-190013,8101.0,Switzerland
2940,UR-ETHZ-190042,8102.0,Switzerland
2941,BL-ETHZ-190071,8103.0,Switzerland
2942,NIRE-106C50,8105.0,NorthernIreland
2943,NIRE-106A47,8105.0,NorthernIreland
2944,NIRE-106B17,8105.0,NorthernIreland
2945,NIRE-106D6C,8103.0,NorthernIreland
2946,NIRE-10675F,8105.0,NorthernIreland
2947,MD-UW-MAYO67,8053.0,USA
2948,WA-UW-11832,8099.0,USA
